Code;Libellé;Population au dernier recensement 2021;Médiane du revenu disponible par UC 2020;Part des 60-74 ans 2021;Part des moins de 15 ans 2021;Part des 15-29 ans 2021;Part des 30-44 ans 2021;Part des 45-59 ans 2021;Nombre d'équipements sportifs 2023;Taux d'équipements sportifs pour 1 000 habitants 2023;Nombre grandes surfaces 2023;Nombre de supérettes et épieries;Nombre boulangeries et patisseries;Nombre écoles primaires maternelles élémentaires;Nombre de collèges;Nombre de lycées;Nombre de médecins généralistes;Nombre de dentistes;Nombre de pharmacies
1262;Montluel;6838;22820;15;18.2;18.9;19;19.7;18;2.6;1;2;6;4;1;1;2;2;2
1263;Montmerle-sur-Saône;3792;24910;17.3;18.2;14.1;17.5;22.2;11;2.9;0;1;2;3;0;0;5;4;1
1264;Montracol;1008;23630;15;19.3;15.6;18.1;24.4;5;4.9;0;0;0;1;0;0;0;0;0
1265;Montréal-la-Cluse;3541;20160;16.4;19.1;17;17.9;21.4;13;3.7;1;3;4;2;1;0;2;4;2
1266;Montrevel-en-Bresse;2578;22060;20.8;13.5;15.7;14.2;19.1;12;4.7;2;0;2;2;1;0;4;3;2
1267;Nurieux-Volognat;990;24440;19.1;15.4;15.8;16.1;26;5;5;0;0;1;1;0;0;0;0;0
1268;Murs-et-Gélignieux;240;23840;21.2;19.2;9.7;18.5;22.1;2;8.2;0;0;0;0;0;0;0;0;0
1269;Nantua;3449;17640;13.4;20.3;18.1;19.3;18;12;3.5;1;5;4;3;1;2;3;2;2
1272;Neuville-les-Dames;1515;22700;19.4;16.3;14.8;17.8;19.2;7;4.7;0;0;1;1;0;0;2;0;1
1273;Neuville-sur-Ain;1799;22380;17.7;21.1;14;21.4;19;9;5;1;0;1;1;0;0;0;0;0
1274;Les Neyrolles;632;20530;13.3;20.9;17.3;20.7;20.7;5;7.9;0;0;1;1;0;0;0;0;0
1275;Neyron;2538;30020;17.4;18.2;14.8;18.2;22.3;4;1.5;0;0;0;1;0;0;1;0;1
1276;Niévroz;1634;26630;15.7;21.8;13.4;22.9;21;6;3.7;0;2;0;1;0;0;0;0;0
1277;Nivollet-Montgriffon;115;23280;17.7;17.7;13.4;18.5;23.6;0;0;0;0;0;0;0;0;0;0;0
1279;Oncieu;73;N/A - résultat non disponible;22.6;13.2;14.1;14.2;20.1;1;13;0;0;0;0;0;0;0;0;0
1280;Ordonnaz;141;23640;25.7;17.9;13.2;16.5;18.5;3;22.1;0;0;0;0;0;0;0;0;0
1281;Ornex;4690;35900;11;23.1;15.6;22.6;22.5;5;1.1;2;1;0;2;0;0;2;2;1
1282;Outriaz;255;24460;21.8;18.8;12.3;21.1;19.5;1;3.9;0;0;0;1;0;0;0;0;0
1283;Oyonnax;22277;17830;15.2;21.8;16.4;18.3;19.9;40;1.8;8;11;22;19;3;2;16;11;9
1284;Ozan;725;22460;14.5;18.7;16.1;22.3;21.7;5;7.1;0;0;1;1;0;0;0;0;0
1285;Parcieux;1319;27830;12.7;23.3;12.6;23.1;20.9;5;3.7;0;0;0;1;0;0;0;0;0
1286;Parves et Nattages;955;26330;27.3;17.4;9.5;16;23;5;5.2;0;0;0;1;0;0;0;0;0
1288;Péron;2838;39070;10.6;22.2;16;25.3;21.9;11;4;2;0;5;1;1;0;1;0;1
1289;Péronnas;6448;23570;19.8;16;15.8;14.7;19.9;28;4.3;3;1;2;2;1;1;3;5;2
1290;Pérouges;1346;27110;20.6;17.3;14.3;16.2;21.6;6;4.6;0;0;2;2;0;0;0;0;0
1291;Perrex;852;23660;21.1;17.9;12.7;20;21.3;2;2.4;0;0;0;1;0;0;0;0;0
1293;Peyriat;148;25900;28;16.4;11.1;10.4;26.8;0;0;0;0;0;0;0;0;0;0;0
1294;Peyrieu;908;22830;17.3;20;13.7;20.4;21.4;5;5.6;0;1;0;1;0;0;0;0;0
1295;Peyzieux-sur-Saône;666;24010;10.9;26.6;12.3;24.8;22.5;2;3;0;0;0;1;0;0;0;0;0
1296;Pirajoux;407;23950;16.4;20.7;15.6;19.1;22.6;0;0;0;0;0;0;0;0;0;0;0
1297;Pizay;914;27300;13.4;22.6;14.4;20.2;24.8;1;1.1;0;0;1;1;0;0;0;0;0
1298;Plagne;161;30150;22.7;22;7.3;23.4;18.6;0;0;0;0;1;0;0;0;0;0;0
1299;Le Plantay;579;25120;15.1;21.5;12.1;23.6;20.8;5;8.5;0;1;0;1;0;0;0;0;0
1301;Polliat;2648;24380;19.2;18.8;13.8;18.1;19.4;6;2.3;1;0;2;2;0;0;3;0;1
1302;Pollieu;168;25610;28.5;13.3;9.1;13.3;24.2;0;0;0;0;0;0;0;0;0;0;0
1303;Poncin;1729;21710;16.4;18.2;16.2;19.8;20.1;14;8.3;0;1;2;1;1;0;4;2;1
1304;Pont-d'Ain;2871;22190;15.5;19.3;16.9;18.6;20;15;5.2;1;1;5;2;1;0;7;2;1
1305;Pont-de-Vaux;2189;20060;18.6;13.2;15.8;14.8;17.8;14;6.4;1;1;5;1;1;0;3;3;2
1306;Pont-de-Veyle;1629;21100;16.2;15.4;18.6;17.9;15.6;11;6.7;0;0;2;1;1;1;4;2;1
1307;Port;843;22090;17.8;17.6;16.6;15.8;21.5;8;9.5;2;1;0;1;0;0;0;0;0
1308;Pougny;796;39040;16.1;18.6;15.5;18.8;24.3;6;7.5;0;0;0;1;0;0;0;0;0
1309;Pouillat;81;N/A - résultat non disponible;20.9;10.4;13.1;14.4;27.3;1;12;0;0;0;0;0;0;0;0;0
1310;Prémeyzel;247;23710;16.7;13.5;7;22;37.9;0;0;0;0;0;0;0;0;0;0;0
1311;Prémillieu;44;N/A - résultat non disponible;18.2;15.9;9.1;22.7;22.7;0;0;0;0;0;0;0;0;0;0;0
1313;Prévessin-Moëns;9063;40680;10.4;24.1;15.8;25.4;20.8;16;1.8;1;1;1;6;1;0;0;9;2
1314;Priay;1764;23900;13.5;21.6;13.1;22;21.6;6;3.5;0;1;1;1;0;0;3;1;1
1317;Ramasse;331;22800;13.3;24.7;10.9;23.4;20.8;2;6;0;0;1;0;0;0;0;0;0
1318;Rancé;741;27450;17;20.8;15.4;18.7;24.7;4;5.4;0;0;0;1;0;0;0;0;0
1319;Relevant;467;25040;15.4;20.6;13;19.1;23.2;5;10.7;0;0;0;1;0;0;0;0;0
1320;Replonges;3899;24130;17.5;20.3;13.1;18.8;21.3;12;3.1;1;0;5;2;0;0;3;3;1
1321;Revonnas;896;26570;15.9;20.9;13.2;18.6;25.7;4;4.5;0;0;0;1;0;0;0;0;0
1322;Reyrieux;5098;27960;15.4;19.5;15.1;18.3;22.6;15;3;0;1;3;3;1;0;5;5;1
1323;Reyssouze;1010;22680;19;17.8;11.4;17.2;22.4;4;3.9;0;0;1;1;0;0;0;0;0
1325;Rignieux-le-Franc;1098;25830;18;20.7;12.1;21.2;21.8;7;6.6;0;0;1;1;0;0;0;0;0
1328;Romans;617;24360;15.1;18.8;13.5;23.7;14.2;7;11.6;0;0;0;1;0;0;0;0;0
1329;Rossillon;160;20210;23.2;18.2;7.9;21.4;20.7;2;12.7;0;0;0;0;0;0;0;0;0
1330;Ruffieu;177;22700;24.5;12.8;12.2;12.3;25.5;0;0;0;0;0;0;0;0;0;0;0
1331;Saint-Alban;192;23580;9.4;18.2;13;19.8;26.6;2;10.4;0;0;0;0;0;0;0;0;0
1332;Saint-André-de-Bâgé;809;24000;17.7;19.1;14.3;21.2;22.7;6;7.6;0;0;0;1;0;0;0;0;0
1333;Saint-André-de-Corcy;3368;26050;18.4;17.6;14.9;18.7;19.4;15;4.5;2;1;4;2;1;0;3;2;1
1334;Saint-André-d'Huiriat;675;24000;15;23.6;11.1;24.4;20.9;4;5.9;0;0;0;0;0;0;0;0;0
1335;Saint-André-le-Bouchoux;418;24370;12.7;28.3;12.1;22.7;18.9;5;12.2;0;0;0;1;0;0;0;0;0
1336;Saint-André-sur-Vieux-Jonc;1211;23550;17;22.5;12.7;19.9;20.8;6;5.1;0;0;1;1;0;0;0;0;0
1337;Saint-Bénigne;1343;22680;19.6;20.8;12.5;18.9;20;5;3.7;3;0;0;1;0;0;0;0;0
1338;Groslée-Saint-Benoit;1238;22130;20.7;19.7;12.5;18.9;19.5;6;4.8;0;1;0;2;0;0;1;0;0
1339;Saint-Bernard;1497;30630;21;16.3;12;14.3;24.3;4;2.7;0;1;1;1;0;0;0;0;0
1342;Sainte-Croix;547;27970;14.8;19.9;17.6;16.4;25.9;4;7.3;0;0;0;2;0;0;0;0;0
1343;Saint-Cyr-sur-Menthon;1844;23000;17.7;21.9;12.8;21.6;19.5;5;2.7;0;1;2;1;0;0;2;0;0
1344;Saint-Denis-lès-Bourg;6063;24960;20.3;17.9;12.6;16.1;21.6;15;2.5;2;2;0;2;1;0;4;7;2
1345;Saint-Denis-en-Bugey;2240;22670;18.9;17.8;16.1;17.8;21.3;8;3.6;0;2;1;1;0;0;1;0;1
1346;Saint-Didier-d'Aussiat;850;22760;14.9;19.9;14.1;18.9;23;4;4.7;0;0;2;1;0;0;0;0;0
1347;Saint-Didier-de-Formans;2141;27160;19.1;20.2;13.2;18.4;23.6;10;4.8;0;0;0;1;0;0;0;0;0
1348;Saint-Didier-sur-Chalaronne;3052;23020;16.5;19.7;14.8;18.5;21.3;11;3.7;1;0;2;2;1;1;3;1;1
1349;Saint-Éloi;524;26070;23.5;21.2;9.3;22.3;18.2;1;1.9;0;0;0;1;0;0;0;0;0
1350;Saint-Étienne-du-Bois;2553;23860;17.7;17.9;13.7;18.7;20.8;11;4.3;1;1;4;2;0;0;3;0;1
1351;Saint-Étienne-sur-Chalaronne;1613;22740;14.7;23.2;13.6;22.4;19.6;6;3.7;0;1;1;1;0;0;0;0;0
1352;Saint-Étienne-sur-Reyssouze;581;21350;15.3;22.5;13.9;20.1;19.4;2;3.4;0;0;0;1;0;0;0;0;0
1353;Sainte-Euphémie;1730;26670;14.8;21.2;15.1;20.6;24.3;4;2.3;0;0;2;1;0;0;0;0;0
1354;Saint-Genis-Pouilly;14558;30150;8.1;22.9;19.9;28.2;16.7;26;1.8;5;3;5;7;1;0;7;11;3
1355;Saint-Genis-sur-Menthon;486;22910;21.5;18.9;11.9;21.7;20;2;4.1;0;0;0;1;0;0;0;0;0
1356;Saint-Georges-sur-Renon;199;24080;18.6;22.5;14.4;21.5;19.1;5;24.6;0;0;1;0;0;0;0;0;0
1357;Saint-Germain-de-Joux;505;22320;15.2;18.2;20.5;19.3;20.9;2;4;0;0;0;1;0;0;0;0;0
1358;Saint-Germain-les-Paroisses;425;23770;21;18;10.3;17.9;19.2;1;2.3;0;0;0;1;0;0;0;0;0
1359;Saint-Germain-sur-Renon;257;25760;20.2;22.2;11.8;21.8;18.7;2;8;0;0;0;0;0;0;0;0;0
1360;Saint-Jean-de-Gonville;1988;39050;10.8;22.7;13.1;26;21.9;6;3.1;0;0;1;2;0;0;2;0;0
1361;Saint-Jean-de-Niost;1826;27560;16.4;20.1;14;20.1;23.7;3;1.9;0;2;2;1;0;0;0;0;0
1362;Saint-Jean-de-Thurigneux;829;27460;16.8;22.5;12.9;21.1;20.8;3;3.7;0;1;0;1;0;0;0;0;0
1363;Saint-Jean-le-Vieux;1786;23970;16.2;17.2;16.3;17.5;24.2;8;4.5;0;1;2;2;0;0;1;0;0
1364;Saint-Jean-sur-Reyssouze;767;22310;20.7;19;14;17.3;19.7;1;1.3;1;1;0;1;0;0;0;0;0
1365;Saint-Jean-sur-Veyle;1159;23590;19.3;19.9;12.9;19.8;19.9;6;5.2;0;0;1;1;0;0;0;0;0
1366;Sainte-Julie;1090;24540;11.3;23.3;15.7;23.3;22.1;4;3.7;0;0;0;1;0;0;0;0;0
1367;Saint-Julien-sur-Reyssouze;707;21380;14.5;18.7;16.4;17.2;20.3;5;6.9;0;0;0;1;0;0;0;0;1
1368;Saint-Julien-sur-Veyle;848;22850;17.7;20.4;14.6;18.3;21.3;5;5.9;0;0;2;1;0;0;0;0;0
1369;Saint-Just;954;26340;25.6;16.1;10.5;16.5;20.8;5;5.2;0;0;0;1;0;0;0;0;0
1370;Saint-Laurent-sur-Saône;1659;19270;14.5;12.1;21.6;21.8;17;6;3.6;0;1;1;1;0;0;2;0;1
1371;Saint-Marcel;1261;25060;14.7;20.3;16.6;22.2;21.7;4;3.3;0;0;1;1;0;0;0;0;0
1372;Saint-Martin-de-Bavel;436;24820;21.1;19.2;13.1;21.4;19.3;1;2.3;0;0;0;1;0;0;0;0;0
1373;Saint-Martin-du-Frêne;1033;24310;16.6;16.1;16.1;15.3;26.5;3;3;0;0;1;1;0;0;4;1;1
1374;Saint-Martin-du-Mont;1899;25360;18.2;19.8;14.2;19.8;20.9;9;4.8;0;0;1;1;0;0;0;0;0
1375;Saint-Martin-le-Châtel;781;24350;18.6;20;10.6;21.1;22.7;3;3.8;0;0;0;1;0;0;0;0;0
1376;Saint-Maurice-de-Beynost;4155;23150;13.8;21.1;17.3;20.2;18.4;10;2.5;1;0;4;2;0;0;3;4;1
1378;Saint-Maurice-de-Gourdans;2748;26920;14.9;20.1;14.9;17.8;26.3;14;5.2;0;1;1;1;0;0;3;1;1
1379;Saint-Maurice-de-Rémens;756;23190;14.6;22.8;14.4;23.6;18.4;3;3.9;0;0;1;1;0;0;0;0;0
1380;Saint-Nizier-le-Bouchoux;598;22120;22.2;16.1;12.3;12.5;23.7;5;8.2;0;1;1;1;0;0;0;0;0
1381;Saint-Nizier-le-Désert;922;23670;15.7;23;14.4;24.4;17.8;4;4.3;0;1;0;1;0;0;0;0;0
1382;Sainte-Olive;331;26110;14.7;24.2;11.1;22.1;21.6;2;6.6;0;0;1;0;0;0;0;0;0
1383;Saint-Paul-de-Varax;1641;22760;16.6;22.1;15.6;19.5;20.5;5;3.2;0;0;1;1;0;0;1;0;1
1384;Saint-Rambert-en-Bugey;2173;19670;15.7;20.1;14.5;17.8;20.2;11;5.1;1;1;1;1;1;0;3;2;1
1385;Saint-Rémy;943;26340;21.5;16.7;11.5;17.1;23.2;5;5.2;0;1;0;1;0;0;0;0;0
1386;Saint-Sorlin-en-Bugey;1125;25850;17.3;18.6;13.8;20;21.6;8;7.2;0;0;2;1;0;1;1;0;0
1387;Saint-Sulpice;260;23220;11.3;27;14;23.8;19.5;1;3.9;0;0;1;0;0;0;0;0;0
1388;Saint-Trivier-de-Courtes;1119;20620;19.4;15.4;13.1;15.1;17.6;8;7.2;1;0;3;1;1;0;2;0;1
1389;Saint-Trivier-sur-Moignans;1857;23690;16;18.4;15.5;20;19.1;9;4.9;0;1;1;1;0;0;1;1;1
1390;Saint-Vulbas;1234;23860;12.4;21.1;14;22.7;21.5;11;8.8;1;0;1;1;0;0;1;0;0
1391;Salavre;284;23080;24;12.6;11.7;14.2;22.6;0;0;0;0;0;0;0;0;0;0;0
1392;Samognat;660;25700;15.9;17.5;12.8;15.9;32.2;5;7.6;0;0;0;0;0;0;0;0;0
1393;Sandrans;567;24110;15.2;19.1;18.1;20.4;20.9;3;5.4;0;0;0;1;0;0;0;0;0
1396;Sault-Brénaz;997;20910;14.8;16;17.8;20.2;20.7;6;6.1;0;1;1;1;0;0;0;0;1
1397;Sauverny;992;39410;20.2;17.3;13.6;20.5;22.4;3;3;0;0;0;1;0;0;0;0;0
1398;Savigneux;1449;25580;15;23.9;13.7;22.4;20.7;6;4.2;1;1;2;1;0;0;0;0;0
1399;Ségny;2412;41380;9;23.9;17.1;27;17.5;8;3.7;1;0;3;1;0;0;0;0;1
1400;Seillonnaz;137;22250;29.1;17.9;11.9;16.4;14.9;1;7.2;0;0;0;0;0;0;0;0;0
1401;Sergy;2218;41060;12.3;23.2;13.9;21.8;22.3;7;3.2;0;0;2;1;0;0;0;0;0
1402;Sermoyer;648;22150;19.4;16.7;11.7;17.7;23.1;4;6.2;0;0;0;1;0;0;0;0;0
1403;Serrières-de-Briord;1312;21850;15;17.5;17.1;17.9;21.4;10;7.6;0;1;1;1;0;0;1;0;1
1404;Serrières-sur-Ain;134;23150;35.6;11.2;9;16.3;17;0;0;0;0;0;0;0;0;0;0;0
1405;Servas;1270;22200;15;20.1;18.1;18.6;23.6;10;7.9;1;0;1;1;0;0;0;0;0
1406;Servignat;175;21910;23.5;17.8;9.7;18.4;21.9;0;0;0;0;0;0;0;0;0;0;0
1407;Seyssel;1001;23070;17.6;18.2;16.9;19.5;20.5;5;5;0;1;1;1;0;0;1;0;1
1408;Simandre-sur-Suran;656;23160;18.4;18.7;14.8;19.4;22.4;4;6.1;0;0;0;1;0;0;0;0;0
1410;Sonthonnax-la-Montagne;292;26250;20.2;18.7;11.2;16.4;29.9;1;3.3;0;0;0;1;0;0;0;0;0
1411;Souclin;267;22480;16.6;15.5;15.5;19.7;23.6;0;0;0;0;0;1;0;0;0;0;0
1412;Sulignat;608;23860;14.7;21.9;13;23;21.2;4;6.5;0;1;1;1;0;0;0;0;0
1415;Talissieu;519;23550;19.7;13;11.5;14.2;21.1;1;1.9;0;0;0;1;0;0;0;0;0
1416;Tenay;1013;19690;18.6;17.3;13.3;18.6;19.6;8;7.9;0;2;1;2;0;0;1;0;1
1418;Thil;1156;29390;16.7;21.1;14.2;21.6;20.9;4;3.6;0;1;0;1;0;0;1;0;0
1419;Thoiry;6136;37000;11.7;21.5;15.2;24.3;22.7;13;2.1;3;1;4;2;0;0;3;1;2
1420;Thoissey;1655;19300;16.4;14.9;17.2;15.2;17.7;13;7.8;0;1;1;2;1;0;1;4;1
1421;Torcieu;744;22120;17.2;20.2;12.9;19.5;22.9;6;8.2;0;0;0;1;0;0;0;0;0
1422;Tossiat;1352;25000;19.1;18.5;11.3;19;24.8;5;3.7;0;0;2;1;0;0;2;0;1
1423;Toussieux;1198;26820;13.1;25.5;11.3;25.6;20.5;5;4.3;0;0;1;1;0;0;0;0;0
1424;Tramoyes;1843;29750;16.3;20.4;14;19;24.4;6;3.3;0;1;1;1;0;0;0;0;0
1425;La Tranclière;286;24690;16.9;16.9;10.7;20;22.8;3;10.6;0;0;0;1;0;0;0;0;0
1426;Val-Revermont;2500;23360;19;17.8;13.3;19;22.8;19;7.6;0;1;1;1;0;0;2;2;1
1427;Trévoux;6947;22820;14.9;21.6;16.4;21.3;19.6;16;2.3;1;2;9;4;2;1;12;5;2
1428;Valeins;131;25070;11.9;22.2;17.4;21.5;21.5;0;0;0;0;0;0;0;0;0;0;0
1429;Vandeins;717;23580;17.1;19.2;15.1;19.7;22.4;5;7;0;0;0;1;0;0;0;0;0
1430;Varambon;654;22720;17.4;20.4;12.6;21.7;22.6;4;6.3;0;0;0;1;0;0;0;0;0
1431;Vaux-en-Bugey;1234;23880;15.5;19.2;13.5;20.2;22.1;6;4.9;0;0;1;1;0;0;0;0;0
1432;Verjon;339;22530;17.6;19.5;15.6;19.4;21.1;2;6;0;0;0;0;0;0;0;0;0
1433;Vernoux;301;20220;12.5;22.3;14.9;25.1;20.2;0;0;0;0;0;0;0;0;0;0;0
1434;Versailleux;494;25090;9.6;27.1;10.2;23.5;22.8;6;12.3;0;0;0;1;0;0;0;0;0
1435;Versonnex;2137;37620;12.4;22.4;13.7;21.2;25.9;6;2.8;0;1;1;2;0;0;4;0;1
1436;Vesancy;502;39640;15.5;17.1;14.4;22.3;23.1;3;6.1;0;0;0;1;0;0;0;0;0
1437;Vescours;219;21030;16.6;23.8;9.4;18.8;22.8;0;0;0;0;0;0;0;0;0;0;0
1439;Vésines;98;N/A - résultat non disponible;26.9;14.6;12.6;26;13.5;0;0;0;0;0;0;0;0;0;0;0
1441;Vieu-d'Izenave;735;22500;16.2;23.9;13.2;19.8;21;2;2.7;0;0;0;1;0;0;0;0;0
1443;Villars-les-Dombes;4954;23880;17;16.4;17.9;17;20.3;18;3.6;4;1;5;2;1;1;11;7;2
1444;Villebois;1197;22040;21.4;19;13.3;20.7;20.1;5;4.2;0;0;1;1;0;0;0;0;0
1445;Villemotier;617;23250;19.5;20.8;12.6;20.1;21.4;5;8;0;0;1;1;0;0;0;0;0
1446;Villeneuve;1569;25610;14.2;20.7;18.3;19.4;23;4;2.6;0;0;1;1;0;0;0;0;0
1447;Villereversure;1353;22220;17.3;18.6;14.1;18.4;18.9;10;7.4;0;0;1;1;0;0;4;0;1
1448;Villes;400;30760;15.2;18;16.1;20.8;23.9;1;2.5;0;0;0;1;0;0;0;0;0
1449;Villette-sur-Ain;762;25080;19.9;21.1;13.2;18.9;22.8;9;11.8;0;0;0;1;0;0;0;0;0
1450;Villieu-Loyes-Mollon;3793;25820;16.4;22.1;13.7;20.6;20.9;6;1.6;0;1;2;2;0;0;6;0;1
1451;Viriat;6808;24660;17.5;19.7;14.8;17.8;21.1;17;2.6;3;3;7;3;0;0;3;2;2
1452;Virieu-le-Grand;1118;20230;17.1;18.6;15.2;19.7;21.2;7;6.2;0;1;1;1;0;0;1;1;1
1453;Arvière-en-Valromey;713;22540;24.3;15.6;10.9;17.7;21.4;2;2.8;0;0;0;2;0;0;1;0;0
1454;Virignin;1127;22670;13.4;21.7;16.4;20.1;22.8;4;3.6;0;0;1;1;0;0;0;0;0
1456;Vongnes;71;N/A - résultat non disponible;29.6;16.9;5.6;11.3;23.9;0;0;0;0;0;0;0;0;0;0;0
1457;Vonnas;3216;21320;18.1;18.7;16.7;16.1;18.6;13;4.1;2;0;3;2;1;0;2;2;1
2001;Abbécourt;507;20600;13.8;20.8;15.3;21.9;21.9;3;5.9;0;0;0;1;0;0;0;0;0
2002;Achery;594;21150;14.8;18.7;20.1;16.3;21.2;2;3.3;0;0;0;1;0;0;0;0;0
2003;Acy;1016;22450;19.1;17.3;14.2;21.3;20;5;4.9;0;0;1;1;0;0;0;0;0
2004;Agnicourt-et-Séchelles;186;18660;22.2;15.1;17.9;16.2;20.5;0;0;0;0;0;0;0;0;0;0;0
2005;Aguilcourt;393;23590;20.8;22;13.7;21.6;16.6;2;5.2;0;0;0;0;0;0;0;0;0
2006;Aisonville-et-Bernoville;259;22140;20.2;13.4;14;17.8;27.3;0;0;0;0;0;0;0;0;0;0;0
2007;Aizelles;120;21650;18.6;17.7;11.8;19.5;22.8;0;0;0;0;0;0;0;0;0;0;0
2008;Aizy-Jouy;303;20900;17.3;22.9;14.5;22;19.9;0;0;0;0;0;0;0;0;0;0;0
2009;Alaincourt;527;22020;21.1;22.2;13;21.3;17.3;5;9.4;0;0;0;1;0;0;0;0;0
2010;Allemant;169;21040;18.4;14.7;18.4;19.6;23.9;2;11.7;0;0;0;0;0;0;0;0;0
2011;Ambleny;1181;23420;20.9;17;15;17.9;21.8;6;5.2;0;0;1;1;0;1;2;0;1
2012;Ambrief;78;N/A - résultat non disponible;18.3;21.2;9.9;26.8;21.2;0;0;0;0;0;0;0;0;0;0;0
2013;Amifontaine;387;22590;18.3;16.7;15.3;17.8;25.5;2;5.1;0;0;0;1;0;0;0;0;0
2014;Amigny-Rouy;716;22440;19.7;21.5;12.5;20.5;20.3;3;4.2;0;0;0;1;0;0;0;0;0
2015;Ancienville;76;N/A - résultat non disponible;26.8;19.2;15.3;21.7;11.6;0;0;0;0;0;0;0;0;0;0;0
2016;Andelain;212;20340;15.3;22.7;16.2;20.8;19;0;0;0;0;0;0;0;0;0;0;0
2017;Anguilcourt-le-Sart;295;20330;14.3;23.8;13.8;23;20.7;1;3.2;0;0;0;1;0;0;0;0;0
2018;Anizy-le-Grand;2549;20110;19.8;17.8;16.8;16.4;19.1;18;7;1;1;2;3;1;0;3;1;1
2019;Annois;355;20150;22;16.8;15.1;18.5;18.7;0;0;0;0;0;0;0;0;0;0;0
2020;Any-Martin-Rieux;455;19350;21.3;17.6;13.4;17.6;20.4;2;4.4;0;0;0;1;0;0;0;0;0
2021;Archon;79;N/A - résultat non disponible;15.7;11.6;18.2;11.8;29.9;0;0;0;0;0;0;0;0;0;0;0
2022;Arcy-Sainte-Restitue;399;22340;16.7;20;12.6;21;23.7;2;5;0;0;0;0;0;0;0;0;0
2023;Armentières-sur-Ourcq;99;21990;16.7;15.7;14.6;20.5;26.5;1;9.9;0;0;0;0;0;0;0;0;0
2024;Arrancy;47;N/A - résultat non disponible;22.1;11.1;20;15.5;13.2;0;0;0;0;0;0;0;0;0;0;0
2025;Artemps;365;23220;16.1;20.7;13.4;25.3;18.2;3;8.2;0;0;0;1;0;0;0;0;0
2027;Assis-sur-Serre;206;19980;22.4;15.9;16.3;15;23;1;4.8;0;0;1;0;0;0;0;0;0
2028;Athies-sous-Laon;2601;22010;17.6;19.8;14.3;17.2;21.9;8;3.1;0;1;3;2;0;0;2;1;1
2029;Attilly;348;23720;21.9;15.5;14;17.5;24.2;0;0;0;0;0;0;0;0;0;0;0
2030;Aubencheul-aux-Bois;248;21120;18.3;11.9;17.1;10.7;27;0;0;0;0;0;0;0;0;0;0;0
2031;Aubenton;660;17910;16.5;17.9;17.5;16.6;19.9;5;7.6;0;1;1;1;0;0;0;0;0
2032;Aubigny-aux-Kaisnes;247;20150;16.4;19.9;13.8;19.9;23.8;4;15.7;0;0;0;1;0;0;0;0;0
2033;Aubigny-en-Laonnois;101;26090;26.6;13.4;12.5;21.9;21.9;0;0;0;0;0;0;0;0;0;0;0
2034;Audignicourt;116;21540;22.2;21.1;10.6;26;17.3;0;0;0;0;0;0;0;0;0;0;0
2035;Audigny;281;16860;12.4;26.3;15.3;18.7;21;3;10.6;0;0;0;1;0;0;0;0;0
2036;Augy;70;N/A - résultat non disponible;9.6;18;12.6;13.9;33.3;0;0;0;0;0;0;0;0;0;0;0
2037;Aulnois-sous-Laon;1369;21890;18.3;20.8;14.1;19;20.9;4;2.9;0;0;2;2;0;0;0;0;1
2038;Les Autels;62;N/A - résultat non disponible;33.4;8.1;14.4;9.7;22.3;1;16.7;0;0;0;0;0;0;0;0;0
2039;Autremencourt;175;20270;15.8;17.5;28.2;18.1;14.7;1;5.7;0;0;0;0;0;0;0;0;0
2040;Autreppes;176;19440;12.3;21.4;16.2;19.1;20.2;1;5.7;0;0;0;0;0;0;0;0;0
2041;Autreville;805;23320;20.7;16.3;11.8;19.7;20.8;2;2.5;1;0;0;1;0;0;0;0;0
2042;Azy-sur-Marne;375;23170;22.5;14.7;15.8;13.3;24.6;3;7.9;0;0;0;0;0;0;0;0;0
2043;Bagneux;63;N/A - résultat non disponible;13.8;16.8;10.6;21.6;29.2;1;15.6;0;0;0;0;0;0;0;0;0
2044;Bancigny;25;N/A - résultat non disponible;29.2;33.2;4;20.8;12.4;0;0;0;0;0;0;0;0;0;0;0
2046;Barenton-Bugny;557;21850;17.5;18.4;14.2;18.9;23.4;4;7.2;0;0;0;1;0;0;0;0;0
2047;Barenton-Cel;108;23880;24.1;3.7;18.5;8.3;35.2;0;0;0;0;0;1;0;0;0;0;0
2048;Barenton-sur-Serre;130;21310;14.1;24.2;14.8;25;18.7;0;0;0;0;0;0;0;0;0;0;0
2049;Barisis-aux-Bois;739;23210;21.7;18.5;12;17.9;21.4;3;4.1;0;0;0;1;0;0;0;0;0
2050;Barzy-en-Thiérache;319;19980;16.7;21.7;13.4;20.3;20.3;0;0;0;0;0;1;0;0;0;0;0
2051;Barzy-sur-Marne;392;24720;19.1;16.7;13.6;16.4;23;0;0;0;0;0;0;0;0;0;0;0
2052;Bassoles-Aulers;129;22210;18.4;20.5;11.7;19.8;22.7;0;0;0;0;0;0;0;0;0;0;0
2053;Vallées en Champagne;581;25410;20.1;16;16.3;14.8;24.1;3;5.2;0;0;0;0;0;0;0;0;0
2054;Bazoches-et-Saint-Thibaut;524;22320;15.6;19;15.2;17.7;25;2;3.8;0;0;0;1;0;0;0;0;0
2055;Beaumé;86;N/A - résultat non disponible;24.8;9.1;14.7;12.3;24.7;1;11.5;0;0;0;0;0;0;0;0;0
2056;Beaumont-en-Beine;176;21760;11.9;16.7;19.1;23.2;22.7;1;5.6;0;0;0;0;0;0;0;0;0
