code_insee;mediane_du_revenu_disponible_par_uc_2020;part_des_60-74_ans_2021;part_des_moins_de_15_ans_2021;part_des_15-29_ans_2021;part_des_30-44_ans_2021;part_des_45-59_ans_2021;nombre_grandes_surfaces_2023;nombre_de_superettes_et_epieries;nombre_boulangeries_et_patisseries;nombre_ecoles_primaires_maternelles_elementaires;nombre_de_colleges;nombre_de_lycees;nombre_de_medecins_generalistes;nombre_de_dentistes;nombre_de_pharmacies;taux_evolution;taux_evolution_due_solde_migratoire;taux_evolution_due_solde_naturel;nombre_d_equipements_sportifs;nombre_de_festivals
68231;20320;17.1;14.9;16.5;17.0;20.2;2;2;4;2;0;0;4;3;1;0.08;0.84;-0.76;4;0.0
68249;23350;19.1;14.1;15.1;15.2;23.3;1;1;4;1;1;0;4;0;1;-0.58;-0.12;-0.46;12;0.0
68287;24430;18.7;14.5;16.6;16.4;22.2;2;1;2;4;2;1;7;5;2;-1.22;-0.84;-0.37;14;2.0
68298;19740;17.2;16.7;16.5;16.5;22.0;1;3;5;4;1;1;5;2;2;-0.28;0.21;-0.49;18;2.0
68334;21410;16.8;16.5;16.6;17.7;21.5;1;6;12;6;2;2;9;11;3;-0.28;0.06;-0.34;22;0.0
69006;20520;20.3;15.8;14.5;15.0;20.8;2;2;6;3;2;0;2;4;3;-0.78;-0.23;-0.55;27;0.0
69010;22640;14.8;18.7;18.8;19.0;19.8;3;2;9;3;2;2;9;9;3;0.24;-0.21;0.45;21;0.0
69018;20610;17.5;16.5;13.9;18.2;18.1;1;1;3;3;1;0;5;2;2;0.29;1.98;-1.7;10;0.0
69019;21500;13.1;21.5;17.6;21.2;18.2;6;6;15;7;2;2;12;28;4;1.22;0.98;0.24;24;1.0
69066;20860;20.9;15.9;13.0;13.8;19.7;2;2;6;6;2;0;3;2;2;-0.88;0;-0.88;15;0.0
69141;26300;18.5;17.4;14.9;17.7;20.9;2;2;8;3;2;0;9;10;2;1.97;1.88;0.09;19;2.0
69171;24440;16.9;17.3;19.5;18.5;21.3;0;2;2;1;0;1;2;3;1;1.34;0.82;0.52;11;1.0
69176;26710;14.2;22.7;15.6;21.9;20.1;0;2;2;3;1;0;6;3;1;0.79;-0.02;0.81;11;0.0
69201;20430;18.9;16.5;16.0;16.3;19.1;1;0;4;3;1;0;2;1;1;0.03;0.22;-0.19;9;1.0
69238;20820;17.9;16.7;14.6;16.7;17.9;1;3;3;2;1;2;6;4;2;0.39;1.06;-0.67;10;1.0
69248;20490;20.7;16.2;15.2;16.0;19.0;3;2;7;7;2;1;2;3;2;-0.78;-0.15;-0.62;26;1.0
69287;27960;15.7;18.8;15.5;17.3;23.1;8;5;4;4;0;0;5;3;2;0.17;0.39;-0.22;7;0.0
69288;26720;18.3;18.4;16.0;18.2;21.6;0;3;3;2;1;0;4;5;1;0.7;0.32;0.38;16;0.0
69289;27710;16.0;18.7;14.9;17.5;24.1;1;2;3;2;1;0;7;2;1;0.19;-0.12;0.31;8;0.0
70026;19870;21.6;14.8;13.7;13.6;21.5;3;2;2;1;0;0;4;1;1;-0.53;-0.07;-0.46;4;2.0
70120;21320;19.0;18.1;13.6;18.4;21.7;2;0;2;3;1;0;3;1;1;-0.49;-0.48;-0.01;14;0.0
70122;20340;24.6;13.7;13.7;12.9;20.5;1;2;4;1;0;0;3;2;1;-0.93;0.03;-0.96;10;0.0
70198;22310;22.8;15.5;11.5;14.4;19.4;3;0;2;1;1;0;1;1;1;-0.51;1.23;-1.74;12;0.0
70228;20070;20.7;18.7;14.6;17.5;18.1;1;0;2;1;1;0;2;0;1;0.64;0.52;0.12;7;0.0
70279;17840;16.4;14.8;19.3;14.1;19.3;8;2;11;4;3;4;13;5;4;0.2;1.76;-1.56;47;3.0
70285;20220;19.5;17.6;14.2;17.3;20.9;4;4;8;9;2;1;13;5;4;-0.26;-0.25;0;41;0.0
70292;19040;24.9;12.7;14.1;11.1;19.3;4;1;3;1;1;0;4;1;2;-1.17;-0.09;-1.08;12;1.0
70310;19060;17.9;16.4;17.9;17.2;19.2;7;1;9;8;2;2;3;8;3;-0.69;-0.43;-0.26;27;3.0
70311;18290;20.0;15.0;17.0;15.7;19.4;6;2;9;5;2;1;9;6;4;-0.4;0.24;-0.64;25;4.0
70421;20800;18.5;17.3;15.6;17.7;21.8;1;0;4;2;0;0;4;0;1;-0.27;-0.48;0.21;15;2.0
70451;19540;18.9;17.2;15.0;17.0;19.9;1;0;3;2;0;0;2;1;2;-0.37;0.04;-0.41;15;1.0
70467;17230;24.4;16.2;12.3;14.5;18.3;1;2;4;3;1;1;5;1;2;-1.66;-0.75;-0.92;18;0.0
70482;21100;20.0;14.5;13.8;15.1;21.5;1;0;2;1;1;0;3;1;1;-0.22;0.97;-1.19;12;2.0
71047;21360;25.6;12.2;10.3;12.6;20.3;5;0;8;4;1;0;2;5;2;-1.33;0.24;-1.58;25;1.0
71073;20850;18.7;15.7;16.0;16.5;20.6;4;2;8;4;1;0;4;3;2;-0.64;-0.11;-0.53;21;1.0
71106;20810;20.5;13.0;14.5;13.4;19.3;3;2;8;2;1;2;7;4;2;0.37;1.51;-1.14;14;1.0
71120;20180;25.5;12.0;11.3;12.0;19.5;5;2;7;3;2;0;3;2;2;-0.22;0.91;-1.13;16;1.0
71133;19610;25.4;10.8;12.6;12.4;16.9;2;1;8;2;1;1;5;2;2;-0.8;0.75;-1.54;17;2.0
71137;22450;19.0;12.4;22.1;12.1;18.8;4;3;6;2;1;1;8;7;2;0.64;1.61;-0.97;25;12.0
71157;21840;19.9;14.8;14.0;16.7;17.6;1;0;3;1;1;0;4;1;1;-0.3;1.59;-1.89;6;2.0
71158;21590;23.7;12.3;11.8;13.2;20.2;2;0;3;2;1;0;1;3;1;0.32;2.8;-2.48;12;3.0
71176;18960;23.5;13.1;13.9;13.7;18.9;4;1;6;7;1;1;5;1;3;-0.88;-0.08;-0.8;28;3.0
71178;20330;21.0;16.7;12.3;17.0;19.1;0;1;1;1;0;0;1;0;1;-0.76;-1.11;0.35;5;0.0
71190;19470;23.4;15.1;12.1;14.4;19.5;1;1;3;2;1;0;4;1;2;-0.64;0.41;-1.05;12;0.0
71192;20980;20.7;13.0;14.6;12.8;18.9;1;1;2;2;1;2;2;1;1;-1.04;0.06;-1.1;9;0.0
71230;20700;25.9;11.4;10.2;12.1;20.9;5;3;7;5;1;0;5;5;2;-1.36;-0.5;-0.86;29;0.0
71263;20620;21.8;12.8;14.0;12.7;19.3;6;7;14;4;2;2;6;6;4;0.26;1.35;-1.09;29;3.0
71289;20590;19.7;19.2;13.0;16.5;18.2;0;2;1;2;1;0;1;2;1;1.36;1.31;0.05;12;0.0
71310;20440;20.5;15.7;15.5;15.2;19.1;2;0;4;4;1;0;7;4;2;-0.65;0.15;-0.8;16;0.0
71342;20450;22.4;12.6;14.0;12.9;18.2;5;5;10;7;2;3;8;7;5;0.07;1.2;-1.13;42;0.0
71350;25290;19.5;14.5;15.1;17.2;25.0;0;0;0;1;0;0;0;0;0;-0.98;-1.13;0.15;3;0.0
71351;20560;23.6;13.9;11.8;11.9;19.8;2;1;3;3;1;0;4;3;2;-0.07;1.65;-1.72;10;0.0
71394;20330;27.1;11.7;10.9;12.1;19.6;1;0;1;1;0;0;0;1;1;0.4;1.17;-0.78;4;1.0
71512;21140;18.1;14.3;15.3;16.1;22.2;2;2;4;2;1;0;5;2;1;-1.21;-0.57;-0.64;17;0.0
71543;20730;21.1;13.5;15.3;14.6;19.2;4;8;7;3;1;2;11;5;4;-0.11;0.84;-0.95;25;5.0
71545;20440;19.8;14.1;13.3;14.9;18.8;0;1;1;1;0;0;3;2;1;0.49;3.14;-2.64;5;0.0
71566;19130;21.2;13.8;15.5;15.4;20.2;1;0;3;2;1;0;2;0;1;-2.92;-1.25;-1.67;8;0.0
72023;20910;16.1;19.4;14.1;18.4;19.4;1;0;2;2;1;0;5;1;1;0.56;1.31;-0.74;14;0.0
72029;20610;19.4;11.6;15.4;12.6;17.5;2;1;1;2;2;0;5;4;2;0.35;1.7;-1.35;12;0.0
72035;21400;25.8;12.6;11.5;11.7;19.9;2;1;2;2;1;0;6;1;1;-1.45;-0.27;-1.18;11;0.0
72039;20020;20.0;14.4;13.3;13.1;19.0;5;0;5;2;1;0;5;1;2;-0.61;0.08;-0.69;13;0.0
72042;21010;20.6;17.6;15.1;15.5;17.3;2;0;2;1;1;0;2;1;1;0.3;0.32;-0.02;7;0.0
72050;20510;19.7;15.5;14.8;15.3;18.5;0;1;2;2;0;0;5;2;1;-0.72;-0.23;-0.49;19;0.0
72068;19560;24.2;11.7;12.4;11.1;16.4;3;0;1;2;1;0;1;1;1;-1.0;1.29;-2.29;13;0.0
72071;19810;23.7;13.7;12.6;12.1;19.3;7;0;4;7;2;2;7;4;2;-1.09;-0.1;-0.99;38;1.0
72090;20960;16.9;19.3;15.1;17.2;17.9;3;0;4;3;1;0;0;0;1;-0.02;0.09;-0.11;6;1.0
72124;21380;20.5;16.8;14.6;16.5;19.6;3;1;6;3;1;0;6;1;2;0.59;0.82;-0.24;21;0.0
72132;20660;19.8;14.4;16.5;14.0;18.3;6;4;12;8;2;4;5;9;5;-0.14;0.6;-0.74;40;3.0
72138;20210;20.1;16.2;13.0;13.9;18.4;3;2;4;2;1;0;1;1;1;-1.0;0.09;-1.09;18;0.0
72143;20150;20.3;13.3;12.4;13.2;16.7;1;1;2;2;1;0;1;0;1;0.13;2.29;-2.16;15;0.0
72168;20340;19.2;15.5;14.6;14.2;20.1;2;0;4;3;2;0;2;1;2;-1.4;-0.77;-0.63;16;1.0
72176;19610;25.5;13.3;11.7;13.0;18.6;5;1;4;4;1;0;3;1;2;-1.48;-0.5;-0.98;35;0.0
72179;20540;19.9;18.2;14.0;16.3;20.0;0;2;3;2;0;0;0;3;1;-0.26;-0.23;-0.04;9;1.0
72180;18610;21.8;15.7;15.1;13.2;17.4;2;4;5;5;2;1;5;7;2;-0.64;0.08;-0.72;31;4.0
72189;19340;19.9;12.5;12.0;12.3;21.2;1;0;2;3;1;0;2;1;1;-1.13;0.87;-2;12;0.0
72191;20860;19.9;16.3;13.6;15.4;18.6;1;1;2;3;1;0;2;1;1;-0.02;1.04;-1.06;20;0.0
72205;22280;12.8;25.3;14.9;22.4;19.2;0;0;2;1;0;0;0;0;0;0.03;-0.39;0.42;5;0.0
72223;20920;17.3;18.8;14.3;17.7;20.0;1;1;2;3;1;0;3;1;1;-0.26;-0.44;0.18;13;0.0
72231;23650;18.9;19.2;13.9;17.9;20.7;2;1;3;3;1;0;2;0;1;1.48;1.46;0.01;19;0.0
72241;22310;19.8;16.5;16.9;16.5;18.7;3;0;2;3;0;0;3;1;1;-0.49;-0.04;-0.45;11;1.0
72269;20140;24.3;11.7;11.3;13.3;17.2;3;1;5;4;2;1;1;2;2;-1.19;0.79;-1.98;26;1.0
72276;20600;20.4;15.2;14.5;14.4;20.3;1;0;3;2;1;0;0;0;1;-0.93;-0.86;-0.07;10;0.0
72289;21840;16.2;16.9;16.1;16.6;21.0;2;1;2;1;1;0;2;3;1;-0.73;-0.38;-0.35;9;0.0
72329;24640;23.1;17.1;13.4;16.8;19.2;3;1;2;3;0;0;6;2;1;0.15;-0.01;0.16;14;0.0
72334;19720;21.8;14.1;11.7;12.8;18.2;1;1;3;3;2;1;11;3;1;-0.9;0.99;-1.9;23;0.0
72363;21030;18.5;16.4;12.5;16.1;21.0;0;1;2;1;0;0;1;1;1;-0.06;0.66;-0.72;14;0.0
72373;21420;22.8;12.8;12.4;13.0;20.5;3;0;4;1;1;0;4;4;1;-0.69;0.31;-1;21;0.0
73010;26080;15.5;18.9;14.6;20.3;23.2;0;2;6;6;1;0;5;3;1;0.81;0.49;0.32;21;0.0
73011;20120;16.3;18.4;16.5;19.2;18.5;6;16;20;10;4;3;17;20;8;0.73;0.66;0.07;39;7.0
73054;22680;16.6;16.3;16.2;20.2;21.7;4;25;11;8;1;1;23;12;4;-0.09;-0.07;-0.03;32;3.0
73105;21110;15.2;20.9;15.5;20.8;18.9;0;1;3;1;1;0;1;1;1;0.65;0.22;0.44;3;3.0
73117;21900;19.1;11.5;22.8;12.9;19.8;1;1;1;1;0;0;1;1;1;0.83;1.64;-0.81;3;0.0
73157;21810;21.1;13.8;13.0;15.3;19.8;1;2;4;2;1;0;4;1;2;-1.28;-0.78;-0.5;20;0.0
73171;20210;14.5;17.2;19.4;17.9;19.3;3;0;5;4;1;1;9;4;2;-0.22;0.21;-0.43;19;0.0
73181;18330;14.2;16.6;19.4;17.6;21.8;4;2;5;3;2;1;5;10;1;-0.62;-0.1;-0.52;4;3.0
73204;19720;16.6;16.8;17.6;15.6;18.5;4;3;2;1;0;0;5;2;2;0.13;0.71;-0.59;2;0.0
73215;23100;17.7;19.8;13.7;18.7;18.8;1;2;4;3;1;0;9;4;1;0.4;0.79;-0.39;14;0.0
73236;22500;18.1;17.7;14.1;18.5;19.9;1;1;3;4;1;0;6;2;2;-0.13;0.06;-0.18;10;0.0
73248;21450;19.9;14.7;14.8;14.5;20.6;5;2;8;6;1;1;11;9;4;-0.59;-0.11;-0.49;18;1.0
73270;24400;18.7;17.6;13.2;18.6;21.2;1;1;3;3;1;0;8;1;1;0.97;0.96;0.01;14;0.0
73303;21760;18.2;16.6;15.6;17.3;20.2;2;5;5;6;1;1;7;5;3;0.25;0.49;-0.24;21;0.0
74002;25240;11.7;22.6;16.6;22.3;22.7;1;3;0;1;1;0;3;3;1;0.88;-0.08;0.96;11;0.0
74026;26940;16.4;20.4;16.6;21.1;19.6;1;0;3;4;0;1;1;1;1;0.46;-0.29;0.74;11;0.0
74042;24190;12.8;19.7;19.7;22.7;18.9;4;3;9;7;1;2;11;10;4;0.36;-0.34;0.7;19;1.0
74043;31810;13.6;21.1;15.9;22.0;21.0;1;1;5;2;1;0;2;1;1;1.33;0.8;0.53;6;0.0
74056;23180;17.8;15.4;12.2;20.1;23.2;3;15;19;7;2;1;13;13;6;-0.5;-0.82;0.32;30;5.0
74081;21070;15.6;19.6;17.3;19.4;19.8;2;9;13;8;2;2;14;14;7;-0.36;-0.94;0.58;17;0.0
74096;33580;13.9;17.6;19.1;22.9;19.2;1;5;3;2;2;1;9;3;1;1.47;1.07;0.41;10;0.0
74119;27040;15.6;16.1;16.3;21.6;19.0;4;4;10;6;2;1;6;16;3;0.45;0.4;0.06;24;5.0
74123;22650;19.9;15.6;15.1;16.3;21.4;3;4;8;3;1;1;10;2;3;-0.02;-0.02;0;20;0.0
74137;31960;13.6;20.7;16.3;23.0;19.8;1;1;3;1;1;0;6;4;1;2.22;1.34;0.87;12;0.0
74164;25540;16.5;17.4;15.4;18.5;23.9;2;1;5;4;1;0;8;2;1;-0.16;-0.33;0.17;11;0.0
74169;24600;12.7;21.0;17.4;21.2;20.7;0;1;3;2;0;0;4;2;2;1.39;0.91;0.47;7;0.0
74224;27600;11.9;19.8;18.6;23.0;20.1;2;4;8;7;2;3;6;14;3;-0.57;-1.13;0.55;20;1.0
74241;25450;14.1;20.2;16.4;20.9;22.2;1;1;1;2;1;1;4;5;1;0.9;0.15;0.75;8;0.0
74256;23970;17.5;16.7;15.6;19.9;20.7;6;7;14;7;2;3;20;24;6;1.09;0.9;0.2;30;1.0
74264;22210;11.5;22.0;19.6;22.2;19.4;3;2;8;3;1;0;3;3;2;1.15;0.3;0.86;9;0.0
74276;24600;16.3;18.7;13.5;18.5;23.4;2;4;6;1;1;0;7;2;1;0.27;0.46;-0.19;10;1.0
74280;24280;15.0;17.7;16.9;19.6;21.4;3;0;7;4;2;3;8;9;2;0.13;-0.13;0.26;21;3.0
74282;30830;14.9;20.0;14.7;21.4;23.1;2;1;6;8;1;1;8;2;2;0.8;0.1;0.7;24;1.0
74311;31110;14.9;20.6;13.9;22.7;21.4;1;3;5;5;0;1;9;3;1;1.5;0.87;0.63;6;0.0
76034;20630;18.8;20.5;13.9;19.1;18.5;1;2;5;2;1;0;5;1;2;-0.19;-0.5;0.31;8;0.0
76035;19850;24.4;12.4;14.0;13.4;17.5;1;2;2;2;2;0;6;4;2;-1.62;-0.25;-1.37;8;0.0
76051;20550;17.8;19.3;16.5;19.2;18.7;1;0;5;3;1;0;3;1;1;0.07;-0.26;0.33;11;0.0
76057;21310;17.1;18.9;16.8;19.1;19.1;10;5;10;10;2;2;15;2;5;-0.13;-0.29;0.16;24;0.0
76114;18290;15.8;19.1;19.0;18.1;18.2;4;3;9;11;2;2;5;3;3;-0.06;-0.09;0.03;18;0.0
76159;20370;21.2;17.6;14.9;16.2;19.6;1;5;3;3;1;0;3;2;2;-0.62;-0.64;0.02;12;0.0
76164;22140;19.9;13.9;14.3;16.1;21.4;2;2;5;4;1;0;5;1;1;-0.26;0.63;-0.88;22;0.0
76196;23130;17.8;20.5;15.1;18.0;17.5;3;1;2;1;1;1;7;1;1;0.29;0.83;-0.54;8;0.0
76219;19820;19.5;18.1;15.9;18.9;18.8;1;0;3;3;1;0;1;1;1;-0.38;-0.41;0.03;11;0.0
76222;22050;20.7;16.0;14.8;16.0;20.2;1;0;4;2;1;0;7;2;2;-0.78;-0.24;-0.54;17;0.0
76254;21690;22.8;12.9;11.6;14.6;17.3;1;2;5;2;0;0;4;3;1;-1.95;0.21;-2.17;9;1.0
76255;21200;24.4;12.7;14.3;13.4;19.7;4;7;9;3;2;1;7;5;4;-1.25;-0.37;-0.88;15;1.0
76258;22340;14.7;19.6;16.4;19.3;18.9;2;0;3;4;1;0;5;0;1;0.56;0.91;-0.35;15;0.0
76276;20230;23.0;12.6;13.0;12.4;18.8;2;3;7;4;1;2;5;1;1;-0.67;1.13;-1.8;20;0.0
76302;22390;17.0;16.6;17.3;16.7;19.2;2;0;4;2;1;0;6;0;2;0.03;0.15;-0.12;13;0.0
76312;18960;20.7;14.4;15.6;13.3;20.1;5;6;9;4;2;0;12;4;3;-0.95;-0.19;-0.76;13;0.0
76329;21390;19.0;20.2;15.8;19.0;18.0;5;0;3;2;1;0;3;1;1;-0.32;-0.46;0.14;9;0.0
76392;19950;19.4;16.5;16.3;15.2;17.0;0;2;2;2;1;0;3;0;1;-0.6;-0.03;-0.58;7;0.0
76400;21220;22.9;12.6;12.6;13.2;18.7;2;1;1;2;1;0;4;1;1;-0.09;1.33;-1.42;4;0.0
76462;19320;20.7;13.4;16.4;13.8;15.8;2;5;7;3;1;3;50;4;2;-0.17;1.12;-1.29;17;0.0
76495;20820;18.9;17.3;16.9;17.0;19.5;4;0;4;5;1;0;6;1;2;-0.6;-0.76;0.16;23;0.0
76647;24120;16.7;16.9;15.1;16.5;17.9;3;2;4;2;1;0;13;6;2;1.51;2.34;-0.83;9;1.0
76648;19610;17.4;16.7;16.1;15.5;18.8;1;4;3;2;1;0;7;0;1;-1.32;-0.32;-1.01;11;0.0
76655;21220;21.6;13.6;14.7;15.2;21.5;3;3;5;5;1;2;6;1;2;-1.2;-0.29;-0.91;17;0.0
76700;20830;12.7;20.5;19.9;19.0;18.8;1;2;2;2;0;1;4;1;1;-0.14;-0.36;0.22;7;0.0
76709;20190;19.6;15.5;16.6;17.3;20.3;3;1;4;2;1;0;3;1;2;-1.14;-1.07;-0.07;12;0.0
76711;18580;26.3;14.2;13.4;13.9;19.4;2;5;8;2;1;1;4;1;2;-1.81;-0.97;-0.84;16;2.0
76752;20930;20.8;16.9;14.0;15.5;17.9;2;2;2;1;1;0;3;2;1;0.97;1.63;-0.67;13;0.0
76758;21030;19.7;14.5;16.5;15.4;18.8;7;4;14;6;2;3;24;11;5;-0.97;-0.34;-0.63;23;0.0
77051;20400;15.7;18.0;18.7;15.7;18.3;4;1;2;1;1;0;2;1;1;0.98;2.01;-1.03;8;0.0
77053;24260;12.7;20.3;20.1;22.8;17.4;6;12;13;9;3;2;21;4;5;2.43;1.73;0.7;34;0.0
77079;20610;14.9;18.9;20.6;18.1;20.3;2;3;4;6;1;1;0;1;1;0.47;0.01;0.46;14;0.0
77100;26390;18.8;16.8;14.4;17.6;24.5;2;0;2;4;1;0;1;2;1;-0.75;-0.75;0;16;0.0
77142;26260;15.1;18.3;16.7;20.6;21.8;4;1;4;3;1;0;31;1;2;1.86;1.74;0.12;14;1.0
77159;22380;17.7;18.2;14.8;18.1;21.1;1;1;2;2;1;0;2;1;1;-1.0;-0.62;-0.38;9;0.0
77182;18730;16.1;19.7;17.3;17.3;16.9;7;3;3;2;1;0;3;4;1;0.06;0.42;-0.36;16;0.0
77183;20650;14.4;19.8;19.0;18.9;19.0;3;8;7;6;3;2;9;21;4;-0.03;-0.34;0.31;26;2.0
77296;22210;10.4;24.8;21.4;21.6;19.3;2;9;7;16;2;1;16;1;5;0.58;-0.77;1.35;28;0.0
77316;25920;18.6;15.3;14.9;18.1;22.4;4;3;6;9;1;1;9;5;4;0.21;0.35;-0.15;34;4.0
77327;19390;13.2;23.1;19.2;18.3;18.4;5;5;6;7;1;1;6;1;3;0.58;0.02;0.57;17;0.0
77379;18760;15.0;18.7;19.6;16.5;18.4;8;14;14;12;4;3;13;10;5;0.39;0.37;0.01;25;2.0
77385;21170;16.3;20.7;17.1;16.5;18.8;1;1;3;2;1;0;2;0;1;0.21;0.8;-0.59;6;0.0
77458;19770;17.5;18.7;16.9;15.4;22.3;2;3;6;4;1;1;5;2;1;-0.98;-1.06;0.09;13;0.0
77475;24640;15.5;19.4;17.9;19.2;21.0;1;3;2;3;1;0;6;5;2;0.35;-0.05;0.4;9;0.0
78003;26170;13.2;22.0;16.2;21.9;21.5;2;0;2;2;0;0;2;1;1;1.36;0.81;0.55;10;0.0
78062;29300;15.9;18.3;15.9;19.3;22.5;1;4;3;6;1;0;4;3;2;0.14;-0.32;0.46;9;0.0
78089;20770;12.9;21.4;18.5;17.7;21.0;2;4;3;3;2;0;5;0;2;1.6;1.12;0.48;14;0.0
78217;26100;17.8;18.8;16.7;18.3;20.5;3;1;5;5;1;0;1;2;1;0.3;-0.25;0.56;12;0.0
78255;22580;16.4;22.1;16.7;17.3;19.3;4;0;6;4;0;0;2;1;1;-0.61;-1.17;0.56;7;0.0
78310;23910;15.7;17.4;16.3;19.6;18.9;1;5;8;3;1;0;3;6;2;0.76;1.63;-0.87;15;0.0
78321;32610;14.3;20.1;14.6;20.1;21.4;1;2;2;2;1;0;5;0;1;1.0;1.17;-0.17;13;1.0
78380;29140;16.3;19.0;15.7;17.8;22.1;2;3;5;4;1;1;6;3;2;0.63;0.55;0.08;12;0.0
78402;26560;14.2;21.2;16.6;21.6;20.6;2;1;2;3;0;0;6;5;1;0.85;0.21;0.65;8;0.0
78531;22380;13.4;23.1;17.5;19.7;19.5;1;2;5;4;1;0;4;6;1;1.91;0.95;0.96;13;0.0
78537;28970;20.8;16.9;14.7;15.8;22.7;2;1;5;4;1;0;4;2;2;-0.6;-0.76;0.16;18;0.0
79005;20650;23.6;14.7;11.5;13.7;21.2;2;1;2;3;2;0;4;3;1;-0.14;0.7;-0.84;15;2.0
79013;19440;21.1;18.1;12.4;17.7;17.5;1;1;1;4;2;1;1;1;1;0.01;1.06;-1.06;18;0.0
79057;19690;20.3;14.8;14.0;12.5;18.0;1;0;2;2;1;1;4;1;1;-0.85;0.83;-1.69;13;1.0
79062;19600;17.3;19.4;13.8;15.9;19.3;3;1;3;3;2;0;3;3;2;0.05;0.28;-0.23;24;1.0
79079;21000;15.5;21.1;16.1;19.3;18.4;2;0;4;10;1;2;3;4;1;0.23;-0.04;0.27;32;0.0
79083;19000;27.0;12.0;11.6;11.9;17.4;3;1;5;1;1;1;5;3;2;-1.39;0.19;-1.58;17;0.0
79101;21560;19.4;15.5;13.9;14.5;19.8;1;3;2;2;1;0;4;1;2;-0.13;0.98;-1.11;11;0.0
79148;19510;23.0;13.9;11.0;12.4;17.2;1;0;3;3;2;0;6;4;2;-0.45;1.33;-1.78;11;0.0
79170;21660;19.0;16.6;14.1;17.7;18.6;2;0;2;2;1;0;2;2;2;0.74;1.24;-0.49;15;1.0
79174;21270;23.0;13.0;13.1;13.9;20.0;4;0;5;8;2;2;7;3;2;-1.2;-0.02;-1.18;43;4.0
79179;20530;19.3;17.5;12.7;16.8;19.9;2;1;4;6;2;1;5;1;2;0.21;0.79;-0.58;29;1.0
79195;19860;16.7;20.9;14.3;17.8;19.3;2;0;3;4;1;0;5;8;1;-0.14;-0.05;-0.09;18;0.0
79202;19760;21.2;14.4;14.8;14.0;19.4;7;8;12;6;4;3;8;5;5;-0.53;0.02;-0.55;31;4.0
79270;19150;14.4;15.4;27.3;15.5;14.9;3;1;3;6;2;1;8;4;3;1.79;2.24;-0.45;38;1.0
79299;20520;21.7;15.2;12.5;14.2;20.1;1;1;2;2;1;0;3;1;2;-0.4;0.62;-1.02;8;1.0
79307;19260;25.6;10.7;13.4;11.6;20.6;2;0;6;2;1;0;4;0;1;-1.39;-0.18;-1.21;14;1.0
79311;19460;21.1;14.2;13.3;12.8;17.0;1;0;2;2;2;1;2;0;1;-0.4;0.99;-1.39;13;0.0
79329;19850;21.8;15.4;14.4;13.8;19.9;5;5;11;7;3;3;15;6;7;-0.15;0.17;-0.32;50;4.0
80010;23130;19.0;17.7;15.0;18.5;18.9;1;0;2;1;1;0;4;0;1;-0.81;-0.71;-0.1;14;0.0
80013;18870;16.5;19.2;16.0;17.7;19.0;3;1;2;2;1;0;2;2;1;-0.64;-0.04;-0.6;8;0.0
80182;19490;30.4;9.6;10.9;10.7;22.2;1;1;4;2;0;0;2;1;2;-1.03;0.41;-1.45;13;0.0
80186;19010;16.7;19.5;16.8;18.0;20.5;6;3;2;1;1;0;5;2;2;-0.17;-0.39;0.23;13;2.0
80211;21200;16.9;16.2;18.4;17.1;21.0;1;0;1;2;1;1;4;2;1;0.49;1.84;-1.35;12;0.0
80212;21120;20.4;15.0;17.1;17.1;19.2;2;2;3;4;2;1;13;4;2;-0.31;0.94;-1.25;22;1.0
80222;19720;19.4;16.1;13.5;14.9;20.1;1;1;2;1;1;0;6;2;1;-1.36;0.06;-1.41;7;0.0
80253;17840;17.9;16.8;17.9;14.6;20.1;7;2;4;4;2;2;6;2;3;-1.32;-0.79;-0.54;30;0.0
80318;18480;17.6;17.5;18.8;16.2;22.2;2;1;3;3;2;2;4;2;2;0.39;0.45;-0.06;20;0.0
80368;19020;19.5;16.3;16.1;16.6;20.0;4;0;2;6;1;1;1;2;2;-0.84;-0.31;-0.53;13;0.0
80410;17080;19.3;17.6;16.4;16.1;17.9;1;1;4;4;2;1;8;2;3;-0.8;0;-0.8;22;0.0
80570;20610;17.5;18.9;15.3;19.3;18.9;4;0;3;2;1;0;7;1;2;-0.03;0.36;-0.39;19;0.0
80585;18500;19.1;17.5;16.0;15.5;18.6;1;1;3;2;1;0;8;0;2;-0.48;0.7;-1.19;11;0.0
80606;19860;19.6;17.0;15.1;13.8;20.1;2;0;2;2;1;1;5;2;1;-0.65;0.37;-1.02;7;0.0
80620;18240;19.8;15.9;16.6;14.9;18.6;7;9;6;4;2;5;12;5;5;-0.8;0.28;-1.08;57;3.0
80630;20200;19.1;14.4;14.8;16.9;21.7;3;0;2;2;1;0;4;1;2;-0.63;0.37;-0.99;17;1.0
80680;19450;20.3;16.3;16.8;16.1;18.5;3;1;3;3;1;0;9;1;2;-0.25;-0.3;0.04;7;0.0
80685;18510;17.8;17.0;17.2;16.0;20.3;7;1;5;5;2;0;10;2;3;-0.88;-0.17;-0.72;32;1.0
80688;19720;21.1;13.8;14.6;13.5;18.6;6;1;5;3;2;1;6;4;2;-0.01;1.57;-1.58;12;0.0
80721;22040;29.0;9.6;9.2;11.3;19.2;3;4;6;2;1;0;5;1;1;-1.45;0.65;-2.1;8;1.0
81003;19410;19.3;14.1;13.8;14.6;20.2;1;1;3;1;1;0;2;1;1;-0.14;-0.05;-0.09;7;0.0
